Date,time,Out Temp.,Out hum.,Wind Dir.,Wind speed,SL Pressure,In T.,Today rain
27-07-2021,01:40,21.6,79%,202 (S),1.6 km/h,1013.6 hpa,27.9º,0.0 mm
27-07-2021,01:35,21.6,79%,202 (S),3.2 km/h,1013.5 hpa,27.9º,0.0 mm
27-07-2021,01:30,21.7,79%,202 (S),1.6 km/h,1013.6 hpa,27.9º,0.0 mm
27-07-2021,01:25,21.7,79%,202 (S),1.6 km/h,1013.6 hpa,27.9º,0.0 mm
27-07-2021,01:20,21.7,79%,202 (S),1.6 km/h,1013.7 hpa,27.9º,0.0 mm
27-07-2021,01:15,21.7,79%,202 (S),3.2 km/h,1013.7 hpa,27.9º,0.0 mm
27-07-2021,01:10,21.7,79%,202 (S),3.2 km/h,1013.7 hpa,27.9º,0.0 mm
27-07-2021,01:05,21.7,79%,202 (S),1.6 km/h,1013.7 hpa,27.9º,0.0 mm
27-07-2021,01:00,21.7,79%,202 (S),3.2 km/h,1013.6 hpa,27.9º,0.0 mm
27-07-2021,00:55,21.7,78%,202 (S),3.2 km/h,1013.7 hpa,27.8º,0.0 mm
27-07-2021,00:50,21.8,78%,202 (S),3.2 km/h,1013.6 hpa,27.8º,0.0 mm
27-07-2021,00:45,21.8,78%,225(SW),1.6 km/h,1013.7 hpa,27.8º,0.0 mm
27-07-2021,00:40,21.8,78%,225(SW),4.8 km/h,1013.7 hpa,27.8º,0.0 mm
27-07-2021,00:35,21.9,77%,202 (S),3.2 km/h,1013.6 hpa,27.8º,0.0 mm
27-07-2021,00:30,22.0,77%,225(SW),4.8 km/h,1013.6 hpa,27.8º,0.0 mm
27-07-2021,00:25,22.1,76%,180 (S),1.6 km/h,1013.6 hpa,27.8º,0.0 mm
27-07-2021,00:20,22.2,76%,180 (S),3.2 km/h,1013.6 hpa,27.8º,0.0 mm
27-07-2021,00:15,22.3,75%,202 (S),3.2 km/h,1013.6 hpa,27.9º,0.0 mm
27-07-2021,00:10,22.4,75%,180 (S),3.2 km/h,1013.8 hpa,27.9º,0.0 mm
27-07-2021,00:05,22.6,74%,135(SE),3.2 km/h,1013.5 hpa,28.1º,0.0 mm
27-07-2021,00:00,22.6,73%,157(SE),1.6 km/h,1013.6 hpa,28.2º,0.0 mm
26-07-2021,23:55,22.7,73%,180 (S),1.6 km/h,1013.7 hpa,28.3º,0.0 mm
26-07-2021,23:50,22.7,72%,180 (S),3.2 km/h,1013.7 hpa,28.3º,0.0 mm
26-07-2021,23:45,22.7,72%,157(SE),3.2 km/h,1013.7 hpa,28.4º,0.0 mm
26-07-2021,23:40,22.7,72%,202 (S),3.2 km/h,1013.7 hpa,28.5º,0.0 mm
26-07-2021,23:35,22.8,72%,225(SW),4.8 km/h,1013.7 hpa,28.5º,0.0 mm
26-07-2021,23:30,22.9,71%,225(SW),3.2 km/h,1013.6 hpa,28.5º,0.0 mm
26-07-2021,23:25,22.9,71%,247(SW),4.8 km/h,1013.6 hpa,28.5º,0.0 mm
26-07-2021,23:20,22.9,71%,225(SW),3.2 km/h,1013.4 hpa,28.5º,0.0 mm
26-07-2021,23:15,23.0,71%,225(SW),4.8 km/h,1013.4 hpa,28.5º,0.0 mm
26-07-2021,23:10,23.0,71%,247(SW),4.8 km/h,1013.5 hpa,28.5º,0.0 mm
26-07-2021,23:05,23.0,70%,225(SW),4.8 km/h,1013.4 hpa,28.5º,0.0 mm
26-07-2021,23:00,23.1,70%,202 (S),3.2 km/h,1013.3 hpa,28.5º,0.0 mm
26-07-2021,22:55,23.2,69%,202 (S),3.2 km/h,1013.3 hpa,28.5º,0.0 mm
26-07-2021,22:50,23.3,69%,225(SW),4.8 km/h,1013.3 hpa,28.5º,0.0 mm
26-07-2021,22:45,23.3,69%,247(SW),6.4 km/h,1013.2 hpa,28.5º,0.0 mm
26-07-2021,22:40,23.3,69%,202 (S),6.4 km/h,1013.1 hpa,28.5º,0.0 mm
26-07-2021,22:35,23.4,68%,202 (S),6.4 km/h,1013.0 hpa,28.5º,0.0 mm
26-07-2021,22:30,23.7,67%,225(SW),6.4 km/h,1013.0 hpa,28.5º,0.0 mm
26-07-2021,22:25,23.8,67%,225(SW),4.8 km/h,1013.0 hpa,28.6º,0.0 mm
26-07-2021,22:20,23.8,67%,202 (S),6.4 km/h,1013.0 hpa,28.6º,0.0 mm
26-07-2021,22:15,24.0,67%,202 (S),6.4 km/h,1012.9 hpa,28.6º,0.0 mm
26-07-2021,22:10,24.1,66%,225(SW),6.4 km/h,1012.8 hpa,28.6º,0.0 mm
26-07-2021,22:05,24.3,66%,225(SW),6.4 km/h,1012.8 hpa,28.7º,0.0 mm
26-07-2021,22:00,24.4,65%,247(SW),6.4 km/h,1012.7 hpa,28.7º,0.0 mm
26-07-2021,21:55,24.5,65%,247(SW),6.4 km/h,1012.5 hpa,28.7º,0.0 mm
26-07-2021,21:50,24.6,65%,225(SW),8.0 km/h,1012.5 hpa,28.8º,0.0 mm
26-07-2021,21:45,24.7,64%,225(SW),4.8 km/h,1012.6 hpa,28.8º,0.0 mm
26-07-2021,21:40,24.9,64%,225(SW),8.0 km/h,1012.6 hpa,28.8º,0.0 mm
26-07-2021,21:35,25.1,63%,225(SW),4.8 km/h,1012.5 hpa,28.8º,0.0 mm
26-07-2021,21:30,25.2,62%,225(SW),6.4 km/h,1012.4 hpa,28.9º,0.0 mm
26-07-2021,21:25,25.4,62%,247(SW),8.0 km/h,1012.1 hpa,28.9º,0.0 mm
26-07-2021,21:20,25.8,61%,225(SW),8.0 km/h,1012.1 hpa,28.9º,0.0 mm
26-07-2021,21:15,26.1,60%,225(SW),6.4 km/h,1012.2 hpa,28.9º,0.0 mm
26-07-2021,21:10,26.3,59%,247(SW),8.0 km/h,1012.2 hpa,29.1º,0.0 mm
26-07-2021,21:05,26.5,59%,247(SW),9.7 km/h,1012.2 hpa,29.1º,0.0 mm
26-07-2021,21:00,26.8,58%,247(SW),8.0 km/h,1012.2 hpa,29.1º,0.0 mm
26-07-2021,20:55,27.0,57%,247(SW),8.0 km/h,1012.1 hpa,28.9º,0.0 mm
26-07-2021,20:50,27.1,57%,270 (W),11.3 km/h,1012.1 hpa,28.9º,0.0 mm
26-07-2021,20:45,27.3,56%,247(SW),9.7 km/h,1012.1 hpa,28.9º,0.0 mm
26-07-2021,20:40,27.5,56%,247(SW),8.0 km/h,1012.0 hpa,28.9º,0.0 mm
26-07-2021,20:35,27.6,55%,247(SW),8.0 km/h,1012.0 hpa,28.8º,0.0 mm
26-07-2021,20:30,27.6,55%,247(SW),11.3 km/h,1011.9 hpa,28.8º,0.0 mm
26-07-2021,20:25,27.7,54%,247(SW),11.3 km/h,1011.8 hpa,28.8º,0.0 mm
26-07-2021,20:20,27.9,54%,270 (W),9.7 km/h,1011.7 hpa,28.7º,0.0 mm
26-07-2021,20:15,28.1,53%,270 (W),11.3 km/h,1011.7 hpa,28.7º,0.0 mm
26-07-2021,20:10,28.1,54%,270 (W),8.0 km/h,1011.7 hpa,28.7º,0.0 mm
26-07-2021,20:05,28.1,53%,225(SW),11.3 km/h,1011.5 hpa,28.6º,0.0 mm
26-07-2021,20:00,28.4,53%,225(SW),8.0 km/h,1011.6 hpa,28.6º,0.0 mm
26-07-2021,19:55,28.6,52%,270 (W),8.0 km/h,1011.5 hpa,28.5º,0.0 mm
26-07-2021,19:50,28.7,52%,247(SW),8.0 km/h,1011.7 hpa,28.5º,0.0 mm
26-07-2021,19:45,28.7,52%,270 (W),9.7 km/h,1011.7 hpa,28.4º,0.0 mm
26-07-2021,19:40,28.6,52%,247(SW),11.3 km/h,1011.6 hpa,28.4º,0.0 mm
26-07-2021,19:35,28.6,51%,247(SW),12.9 km/h,1011.6 hpa,28.3º,0.0 mm
26-07-2021,19:30,28.9,50%,270 (W),12.9 km/h,1011.6 hpa,28.3º,0.0 mm
26-07-2021,19:25,29.3,50%,225(SW),9.7 km/h,1011.6 hpa,28.2º,0.0 mm
26-07-2021,19:20,29.4,50%,247(SW),8.0 km/h,1011.6 hpa,28.1º,0.0 mm
26-07-2021,19:15,29.4,50%,270 (W),9.7 km/h,1011.6 hpa,27.9º,0.0 mm
26-07-2021,19:10,29.5,50%,270 (W),11.3 km/h,1011.7 hpa,27.9º,0.0 mm
26-07-2021,19:05,29.6,49%,247(SW),11.3 km/h,1011.6 hpa,27.8º,0.0 mm
26-07-2021,19:00,29.8,49%,270 (W),11.3 km/h,1011.6 hpa,27.8º,0.0 mm
26-07-2021,18:55,30.1,48%,270 (W),9.7 km/h,1011.7 hpa,27.6º,0.0 mm
26-07-2021,18:50,30.1,48%,247(SW),9.7 km/h,1011.6 hpa,27.4º,0.0 mm
26-07-2021,18:45,29.9,49%,247(SW),11.3 km/h,1011.4 hpa,27.3º,0.0 mm
26-07-2021,18:40,30.2,48%,225(SW),11.3 km/h,1011.4 hpa,27.2º,0.0 mm
26-07-2021,18:35,30.4,47%,225(SW),11.3 km/h,1011.4 hpa,27.1º,0.0 mm
26-07-2021,18:30,30.5,47%,247(SW),11.3 km/h,1011.3 hpa,27.2º,0.0 mm
26-07-2021,18:25,30.7,47%,045(NE),8.0 km/h,1011.3 hpa,27.2º,0.0 mm
26-07-2021,18:20,30.8,47%,045(NE),8.0 km/h,1011.4 hpa,27.3º,0.0 mm
26-07-2021,18:15,30.9,47%,000 (N),8.0 km/h,1011.4 hpa,27.4º,0.0 mm
26-07-2021,18:10,30.9,47%,022 (N),11.3 km/h,1011.4 hpa,27.6º,0.0 mm
26-07-2021,18:05,31.1,46%,045(NE),9.7 km/h,1011.5 hpa,27.6º,0.0 mm
26-07-2021,18:00,31.0,47%,045(NE),9.7 km/h,1011.5 hpa,27.7º,0.0 mm
26-07-2021,17:55,31.2,47%,022 (N),9.7 km/h,1011.4 hpa,27.8º,0.0 mm
26-07-2021,17:50,31.4,46%,067(NE),9.7 km/h,1011.3 hpa,27.8º,0.0 mm
26-07-2021,17:45,31.6,45%,022 (N),9.7 km/h,1011.4 hpa,27.8º,0.0 mm
26-07-2021,17:40,31.7,45%,045(NE),8.0 km/h,1011.5 hpa,27.6º,0.0 mm
26-07-2021,17:35,31.6,45%,022 (N),8.0 km/h,1011.5 hpa,27.4º,0.0 mm
26-07-2021,17:30,31.7,45%,045(NE),8.0 km/h,1011.4 hpa,27.3º,0.0 mm
26-07-2021,17:25,31.7,45%,045(NE),8.0 km/h,1011.4 hpa,27.4º,0.0 mm
26-07-2021,17:20,31.8,44%,067(NE),8.0 km/h,1011.5 hpa,27.4º,0.0 mm
26-07-2021,17:15,32.2,44%,045(NE),6.4 km/h,1011.6 hpa,27.6º,0.0 mm
26-07-2021,17:10,32.4,43%,022 (N),6.4 km/h,1011.6 hpa,27.6º,0.0 mm
26-07-2021,17:05,32.3,43%,045(NE),6.4 km/h,1011.6 hpa,27.7º,0.0 mm
26-07-2021,17:00,32.4,43%,067(NE),6.4 km/h,1011.6 hpa,27.7º,0.0 mm
26-07-2021,16:55,32.6,43%,090 (E),6.4 km/h,1011.7 hpa,27.8º,0.0 mm
26-07-2021,16:50,32.4,42%,225(SW),6.4 km/h,1011.7 hpa,27.8º,0.0 mm
26-07-2021,16:45,32.4,42%,225(SW),6.4 km/h,1011.7 hpa,27.8º,0.0 mm
26-07-2021,16:40,32.3,42%,090 (E),3.2 km/h,1011.7 hpa,27.9º,0.0 mm
26-07-2021,16:35,32.0,43%,090 (E),8.0 km/h,1011.8 hpa,28.1º,0.0 mm
26-07-2021,16:30,32.1,43%,112 (E),6.4 km/h,1011.9 hpa,28.2º,0.0 mm
26-07-2021,16:25,32.3,42%,157(SE),3.2 km/h,1012.0 hpa,28.2º,0.0 mm
26-07-2021,16:20,32.3,42%,225(SW),6.4 km/h,1011.8 hpa,28.3º,0.0 mm
26-07-2021,16:15,32.4,42%,225(SW),3.2 km/h,1011.9 hpa,28.4º,0.0 mm
26-07-2021,16:10,32.1,42%,090 (E),4.8 km/h,1011.9 hpa,28.5º,0.0 mm
26-07-2021,16:05,31.8,44%,247(SW),6.4 km/h,1012.0 hpa,28.6º,0.0 mm
26-07-2021,16:00,31.6,44%,045(NE),4.8 km/h,1011.9 hpa,28.7º,0.0 mm
26-07-2021,15:55,31.5,45%,247(SW),4.8 km/h,1011.8 hpa,28.8º,0.0 mm
26-07-2021,15:50,31.8,43%,247(SW),4.8 km/h,1012.0 hpa,28.9º,0.0 mm
26-07-2021,15:45,31.7,44%,247(SW),1.6 km/h,1012.2 hpa,29.1º,0.0 mm
26-07-2021,15:40,31.7,44%,247(SW),6.4 km/h,1012.2 hpa,29.3º,0.0 mm
26-07-2021,15:35,31.6,45%,067(NE),3.2 km/h,1012.2 hpa,29.4º,0.0 mm
26-07-2021,15:30,31.4,45%,180 (S),4.8 km/h,1012.3 hpa,29.5º,0.0 mm
26-07-2021,15:25,31.1,45%,180 (S),3.2 km/h,1012.2 hpa,29.7º,0.0 mm
26-07-2021,15:20,31.2,45%,292 (W),3.2 km/h,1012.3 hpa,29.9º,0.0 mm
26-07-2021,15:15,30.9,46%,247(SW),4.8 km/h,1012.3 hpa,30.1º,0.0 mm
26-07-2021,15:10,30.7,47%,135(SE),1.6 km/h,1012.4 hpa,30.2º,0.0 mm
26-07-2021,15:05,30.4,46%,180 (S),1.6 km/h,1012.4 hpa,30.2º,0.0 mm
26-07-2021,15:00,30.3,47%,112 (E),3.2 km/h,1012.5 hpa,30.2º,0.0 mm
26-07-2021,14:55,30.7,46%,157(SE),3.2 km/h,1012.5 hpa,30.2º,0.0 mm
26-07-2021,14:50,30.7,46%,112 (E),3.2 km/h,1012.5 hpa,30.2º,0.0 mm
26-07-2021,14:45,30.7,47%,090 (E),3.2 km/h,1012.6 hpa,30.2º,0.0 mm
26-07-2021,14:40,30.3,47%,180 (S),3.2 km/h,1012.7 hpa,30.2º,0.0 mm
26-07-2021,14:35,30.2,47%,247(SW),3.2 km/h,1012.7 hpa,30.2º,0.0 mm
26-07-2021,14:30,30.2,47%,247(SW),3.2 km/h,1012.8 hpa,30.2º,0.0 mm
26-07-2021,14:25,29.9,49%,225(SW),3.2 km/h,1012.8 hpa,30.1º,0.0 mm
26-07-2021,14:20,29.6,50%,247(SW),3.2 km/h,1012.9 hpa,30.1º,0.0 mm
26-07-2021,14:15,29.5,51%,247(SW),4.8 km/h,1013.0 hpa,30.1º,0.0 mm
26-07-2021,14:10,29.8,49%,247(SW),4.8 km/h,1012.9 hpa,30.1º,0.0 mm
26-07-2021,14:05,29.8,50%,067(NE),3.2 km/h,1013.0 hpa,30.1º,0.0 mm
26-07-2021,14:00,29.6,50%,067(NE),3.2 km/h,1013.1 hpa,30.1º,0.0 mm
26-07-2021,13:55,29.1,51%,270 (W),4.8 km/h,1013.1 hpa,30.1º,0.0 mm
26-07-2021,13:50,28.9,51%,112 (E),6.4 km/h,1013.1 hpa,30.2º,0.0 mm
26-07-2021,13:45,28.8,53%,112 (E),3.2 km/h,1013.1 hpa,30.2º,0.0 mm
26-07-2021,13:40,28.9,52%,112 (E),3.2 km/h,1013.1 hpa,30.2º,0.0 mm
26-07-2021,13:35,29.1,52%,022 (N),3.2 km/h,1013.1 hpa,30.2º,0.0 mm
26-07-2021,13:30,29.2,50%,247(SW),3.2 km/h,1013.1 hpa,30.2º,0.0 mm
26-07-2021,13:25,29.2,51%,202 (S),3.2 km/h,1013.2 hpa,30.2º,0.0 mm
26-07-2021,13:20,28.8,52%,202 (S),1.6 km/h,1013.1 hpa,30.2º,0.0 mm
26-07-2021,13:15,28.3,51%,247(SW),4.8 km/h,1013.2 hpa,30.2º,0.0 mm
26-07-2021,13:10,28.2,51%,247(SW),6.4 km/h,1013.2 hpa,30.2º,0.0 mm
26-07-2021,13:05,28.2,52%,225(SW),4.8 km/h,1013.2 hpa,30.2º,0.0 mm
26-07-2021,13:00,28.4,51%,247(SW),4.8 km/h,1013.3 hpa,30.1º,0.0 mm
26-07-2021,12:55,28.8,50%,135(SE),3.2 km/h,1013.2 hpa,30.1º,0.0 mm
26-07-2021,12:50,28.7,51%,180 (S),1.6 km/h,1013.2 hpa,30.1º,0.0 mm
26-07-2021,12:45,28.5,51%,247(SW),3.2 km/h,1013.3 hpa,30.1º,0.0 mm
26-07-2021,12:40,28.4,52%,270 (W),1.6 km/h,1013.4 hpa,30.1º,0.0 mm
26-07-2021,12:35,28.2,52%,270 (W),1.6 km/h,1013.3 hpa,30.1º,0.0 mm
26-07-2021,12:30,28.4,51%,247(SW),4.8 km/h,1013.4 hpa,30.1º,0.0 mm
26-07-2021,12:25,28.1,53%,202 (S),1.6 km/h,1013.4 hpa,29.9º,0.0 mm
26-07-2021,12:20,27.8,53%,202 (S),3.2 km/h,1013.3 hpa,29.9º,0.0 mm
26-07-2021,12:15,27.9,53%,202 (S),1.6 km/h,1013.4 hpa,29.9º,0.0 mm
26-07-2021,12:10,27.9,53%,225(SW),1.6 km/h,1013.4 hpa,29.9º,0.0 mm
26-07-2021,12:05,27.9,53%,202 (S),3.2 km/h,1013.4 hpa,29.9º,0.0 mm
26-07-2021,12:00,27.9,53%,180 (S),1.6 km/h,1013.5 hpa,29.9º,0.0 mm
26-07-2021,11:55,27.9,54%,202 (S),1.6 km/h,1013.5 hpa,29.9º,0.0 mm
26-07-2021,11:50,27.9,53%,090 (E),1.6 km/h,1013.5 hpa,29.9º,0.0 mm
26-07-2021,11:45,27.8,54%,090 (E),1.6 km/h,1013.4 hpa,29.9º,0.0 mm
26-07-2021,11:40,27.8,55%,-,0.0 km/h,1013.4 hpa,29.9º,0.0 mm
26-07-2021,11:35,27.7,55%,090 (E),1.6 km/h,1013.4 hpa,29.9º,0.0 mm
26-07-2021,11:30,27.3,57%,090 (E),1.6 km/h,1013.4 hpa,29.9º,0.0 mm
26-07-2021,11:25,26.8,58%,-,0.0 km/h,1013.3 hpa,29.9º,0.0 mm
26-07-2021,11:20,26.6,58%,067(NE),1.6 km/h,1013.3 hpa,29.9º,0.0 mm
26-07-2021,11:15,26.4,58%,067(NE),1.6 km/h,1013.3 hpa,30.1º,0.0 mm
26-07-2021,11:10,26.2,59%,067(NE),1.6 km/h,1013.3 hpa,30.1º,0.0 mm
26-07-2021,11:05,26.1,59%,067(NE),1.6 km/h,1013.3 hpa,30.1º,0.0 mm
26-07-2021,11:00,26.1,60%,090 (E),1.6 km/h,1013.3 hpa,30.1º,0.0 mm
26-07-2021,10:55,25.8,61%,090 (E),3.2 km/h,1013.2 hpa,29.9º,0.0 mm
26-07-2021,10:50,25.6,62%,292 (W),1.6 km/h,1013.2 hpa,29.9º,0.0 mm
26-07-2021,10:45,25.4,61%,000 (N),4.8 km/h,1013.2 hpa,29.9º,0.0 mm
26-07-2021,10:40,25.8,60%,000 (N),3.2 km/h,1013.2 hpa,29.9º,0.0 mm
26-07-2021,10:35,25.6,61%,000 (N),1.6 km/h,1013.2 hpa,29.9º,0.0 mm
26-07-2021,10:30,25.5,61%,000 (N),3.2 km/h,1013.1 hpa,29.8º,0.0 mm
26-07-2021,10:25,25.6,61%,000 (N),1.6 km/h,1013.1 hpa,29.8º,0.0 mm
26-07-2021,10:20,25.3,63%,000 (N),1.6 km/h,1013.0 hpa,29.8º,0.0 mm
26-07-2021,10:15,24.9,64%,292 (W),1.6 km/h,1012.9 hpa,29.8º,0.0 mm
26-07-2021,10:10,24.7,64%,000 (N),3.2 km/h,1012.9 hpa,29.8º,0.0 mm
26-07-2021,10:05,24.6,65%,000 (N),3.2 km/h,1013.0 hpa,29.8º,0.0 mm
26-07-2021,10:00,24.4,65%,000 (N),3.2 km/h,1012.9 hpa,29.8º,0.0 mm
26-07-2021,09:55,24.1,66%,000 (N),3.2 km/h,1012.8 hpa,29.7º,0.0 mm
26-07-2021,09:50,23.9,67%,000 (N),8.0 km/h,1012.9 hpa,29.7º,0.0 mm
26-07-2021,09:45,23.7,67%,315(NW),4.8 km/h,1012.8 hpa,29.7º,0.0 mm
26-07-2021,09:40,23.6,67%,000 (N),6.4 km/h,1012.9 hpa,29.7º,0.0 mm
26-07-2021,09:35,23.6,68%,337(NW),6.4 km/h,1012.9 hpa,29.8º,0.0 mm
26-07-2021,09:30,23.4,68%,337(NW),4.8 km/h,1012.8 hpa,29.8º,0.0 mm
26-07-2021,09:25,23.4,68%,315(NW),4.8 km/h,1012.7 hpa,29.7º,0.0 mm
26-07-2021,09:20,23.3,68%,337(NW),4.8 km/h,1012.7 hpa,29.7º,0.0 mm
26-07-2021,09:15,23.2,69%,337(NW),6.4 km/h,1012.8 hpa,29.6º,0.0 mm
26-07-2021,09:10,23.2,70%,292 (W),3.2 km/h,1012.8 hpa,29.6º,0.0 mm
26-07-2021,09:05,22.9,70%,292 (W),4.8 km/h,1012.7 hpa,29.5º,0.0 mm
26-07-2021,09:00,22.9,70%,315(NW),4.8 km/h,1012.7 hpa,29.4º,0.0 mm
26-07-2021,08:55,22.7,71%,292 (W),1.6 km/h,1012.7 hpa,29.4º,0.0 mm
26-07-2021,08:50,22.6,71%,292 (W),3.2 km/h,1012.7 hpa,29.3º,0.0 mm
26-07-2021,08:45,22.5,72%,292 (W),4.8 km/h,1012.7 hpa,29.3º,0.0 mm
26-07-2021,08:40,22.3,72%,315(NW),1.6 km/h,1012.6 hpa,29.2º,0.0 mm
26-07-2021,08:35,22.2,73%,315(NW),1.6 km/h,1012.4 hpa,29.2º,0.0 mm
26-07-2021,08:30,22.1,73%,315(NW),4.8 km/h,1012.3 hpa,29.1º,0.0 mm
26-07-2021,08:25,22.0,73%,315(NW),1.6 km/h,1012.3 hpa,29.1º,0.0 mm
26-07-2021,08:20,21.9,74%,315(NW),1.6 km/h,1012.2 hpa,28.9º,0.0 mm
26-07-2021,08:15,21.8,74%,292 (W),1.6 km/h,1012.3 hpa,28.9º,0.0 mm
26-07-2021,08:10,21.7,74%,292 (W),1.6 km/h,1012.4 hpa,28.8º,0.0 mm
26-07-2021,08:05,21.6,74%,292 (W),1.6 km/h,1012.5 hpa,28.8º,0.0 mm
26-07-2021,08:00,21.6,74%,292 (W),3.2 km/h,1012.5 hpa,28.8º,0.0 mm
26-07-2021,07:55,21.7,74%,292 (W),3.2 km/h,1012.4 hpa,28.7º,0.0 mm
26-07-2021,07:50,21.7,75%,292 (W),1.6 km/h,1012.4 hpa,28.7º,0.0 mm
26-07-2021,07:45,21.6,75%,292 (W),1.6 km/h,1012.5 hpa,28.7º,0.0 mm
26-07-2021,07:40,21.6,75%,292 (W),1.6 km/h,1012.5 hpa,28.7º,0.0 mm
26-07-2021,07:35,21.7,75%,292 (W),3.2 km/h,1012.4 hpa,28.7º,0.0 mm
26-07-2021,07:30,21.7,75%,292 (W),3.2 km/h,1012.4 hpa,28.7º,0.0 mm
26-07-2021,07:25,21.7,75%,292 (W),3.2 km/h,1012.3 hpa,28.7º,0.0 mm
26-07-2021,07:20,21.7,75%,292 (W),3.2 km/h,1012.3 hpa,28.8º,0.0 mm
26-07-2021,07:15,21.8,75%,292 (W),3.2 km/h,1012.2 hpa,28.8º,0.0 mm
26-07-2021,07:10,21.8,74%,292 (W),3.2 km/h,1012.1 hpa,28.8º,0.0 mm
26-07-2021,07:05,21.9,74%,292 (W),3.2 km/h,1011.9 hpa,28.8º,0.0 mm
26-07-2021,07:00,21.9,74%,315(NW),3.2 km/h,1012.0 hpa,28.8º,0.0 mm
26-07-2021,06:55,21.9,75%,292 (W),1.6 km/h,1011.8 hpa,28.8º,0.0 mm
26-07-2021,06:50,22.0,75%,292 (W),3.2 km/h,1011.9 hpa,28.8º,0.0 mm
26-07-2021,06:45,22.1,75%,292 (W),3.2 km/h,1011.9 hpa,28.8º,0.0 mm
26-07-2021,06:40,22.1,75%,292 (W),3.2 km/h,1011.9 hpa,28.8º,0.0 mm
26-07-2021,06:35,22.1,74%,292 (W),3.2 km/h,1011.9 hpa,28.8º,0.0 mm
26-07-2021,06:30,22.2,74%,292 (W),4.8 km/h,1011.9 hpa,28.8º,0.0 mm
26-07-2021,06:25,22.3,74%,292 (W),3.2 km/h,1011.9 hpa,28.9º,0.0 mm
26-07-2021,06:20,22.3,74%,270 (W),3.2 km/h,1011.8 hpa,28.9º,0.0 mm
26-07-2021,06:15,22.3,74%,292 (W),3.2 km/h,1011.9 hpa,28.9º,0.0 mm
26-07-2021,06:10,22.4,74%,292 (W),3.2 km/h,1011.9 hpa,28.9º,0.0 mm
26-07-2021,06:05,22.4,74%,292 (W),1.6 km/h,1011.9 hpa,28.9º,0.0 mm
26-07-2021,06:00,22.4,74%,292 (W),3.2 km/h,1011.9 hpa,28.9º,0.0 mm
26-07-2021,05:55,22.4,74%,292 (W),3.2 km/h,1011.7 hpa,28.9º,0.0 mm
26-07-2021,05:50,22.5,73%,292 (W),3.2 km/h,1011.8 hpa,28.9º,0.0 mm
26-07-2021,05:45,22.6,73%,337(NW),4.8 km/h,1011.8 hpa,28.9º,0.0 mm
26-07-2021,05:40,22.7,73%,292 (W),3.2 km/h,1011.8 hpa,28.9º,0.0 mm
26-07-2021,05:35,22.7,73%,315(NW),3.2 km/h,1011.8 hpa,28.9º,0.0 mm
26-07-2021,05:30,22.8,73%,292 (W),3.2 km/h,1011.8 hpa,29.1º,0.0 mm
26-07-2021,05:25,22.8,72%,292 (W),1.6 km/h,1011.8 hpa,29.1º,0.0 mm
26-07-2021,05:20,22.8,72%,292 (W),3.2 km/h,1011.8 hpa,29.1º,0.0 mm
26-07-2021,05:15,22.9,72%,292 (W),1.6 km/h,1011.8 hpa,29.1º,0.0 mm
26-07-2021,05:10,22.9,72%,-,0.0 km/h,1011.8 hpa,29.1º,0.0 mm
26-07-2021,05:05,22.9,72%,292 (W),1.6 km/h,1011.8 hpa,29.1º,0.0 mm
26-07-2021,05:00,22.9,72%,315(NW),4.8 km/h,1011.9 hpa,29.1º,0.0 mm
26-07-2021,04:55,23.0,72%,337(NW),3.2 km/h,1011.8 hpa,29.1º,0.0 mm
26-07-2021,04:50,23.1,72%,337(NW),4.8 km/h,1011.8 hpa,29.1º,0.0 mm
26-07-2021,04:45,23.1,71%,337(NW),3.2 km/h,1011.8 hpa,29.1º,0.0 mm
26-07-2021,04:40,23.2,71%,-,0.0 km/h,1011.8 hpa,29.1º,0.0 mm
26-07-2021,04:35,23.2,71%,337(NW),1.6 km/h,1011.8 hpa,29.1º,0.0 mm
26-07-2021,04:30,23.2,71%,337(NW),4.8 km/h,1011.8 hpa,29.1º,0.0 mm
26-07-2021,04:25,23.2,70%,270 (W),3.2 km/h,1011.8 hpa,29.1º,0.0 mm
26-07-2021,04:20,23.3,70%,270 (W),3.2 km/h,1011.7 hpa,29.1º,0.0 mm
26-07-2021,04:15,23.3,70%,270 (W),3.2 km/h,1011.8 hpa,29.1º,0.0 mm
26-07-2021,04:10,23.4,70%,292 (W),4.8 km/h,1011.8 hpa,29.1º,0.0 mm
26-07-2021,04:05,23.5,70%,315(NW),3.2 km/h,1011.8 hpa,29.1º,0.0 mm
26-07-2021,04:00,23.6,69%,315(NW),4.8 km/h,1011.8 hpa,29.1º,0.0 mm
26-07-2021,03:55,23.6,69%,315(NW),4.8 km/h,1011.9 hpa,29.2º,0.0 mm
26-07-2021,03:50,23.7,69%,315(NW),4.8 km/h,1011.8 hpa,29.2º,0.0 mm
26-07-2021,03:45,23.7,69%,315(NW),6.4 km/h,1011.8 hpa,29.2º,0.0 mm
26-07-2021,03:40,23.7,68%,315(NW),6.4 km/h,1011.9 hpa,29.2º,0.0 mm
26-07-2021,03:35,23.8,68%,315(NW),6.4 km/h,1012.0 hpa,29.2º,0.0 mm
26-07-2021,03:30,23.8,68%,337(NW),6.4 km/h,1012.0 hpa,29.2º,0.0 mm
26-07-2021,03:25,23.9,67%,337(NW),6.4 km/h,1012.1 hpa,29.2º,0.0 mm
